level,steps,ep_reward,win,game_name,criteria
0,325,34,False,aliens,1
0,672,30,False,aliens,1
0,832,15,False,aliens,1
0,1056,14,False,aliens,1
0,2044,58,True,aliens,1
1,2147,10,False,aliens,1
1,2257,12,False,aliens,1
1,2468,26,False,aliens,1
1,2716,26,False,aliens,1
1,2903,20,False,aliens,1
1,3107,20,False,aliens,1
1,3697,51,True,aliens,1
2,4419,56,True,aliens,1
3,4697,23,False,aliens,1
3,5001,23,False,aliens,1
3,5129,3,False,aliens,1
3,5494,29,False,aliens,1
3,6053,39,True,aliens,1
4,6274,17,False,aliens,1
4,6586,33,False,aliens,1
4,6750,10,False,aliens,1
4,6938,12,False,aliens,1
4,7111,14,False,aliens,1
4,7679,35,False,aliens,1
