level,steps,ep_reward,win,game_name,criteria
0,758,1,False,variant_myAliens_1,1
0,785,-1,False,variant_myAliens_1,1
0,1779,9,True,variant_myAliens_1,1
1,1938,-1,False,variant_myAliens_1,1
1,2732,3,False,variant_myAliens_1,1
1,3334,4,False,variant_myAliens_1,1
1,4032,0,False,variant_myAliens_1,1
1,4046,-1,False,variant_myAliens_1,1
1,4370,6,True,variant_myAliens_1,1
2,4504,0,False,variant_myAliens_1,1
2,4674,-1,False,variant_myAliens_1,1
2,4748,0,False,variant_myAliens_1,1
2,4774,-1,False,variant_myAliens_1,1
2,4812,-1,False,variant_myAliens_1,1
2,5006,-1,False,variant_myAliens_1,1
2,5296,-1,False,variant_myAliens_1,1
2,5346,-1,False,variant_myAliens_1,1
2,5361,-1,False,variant_myAliens_1,1
2,5748,0,False,variant_myAliens_1,1
2,5918,-1,False,variant_myAliens_1,1
2,5944,-1,False,variant_myAliens_1,1
2,5959,-1,False,variant_myAliens_1,1
2,5986,-1,False,variant_myAliens_1,1
2,6000,-1,False,variant_myAliens_1,1
2,6194,-1,False,variant_myAliens_1,1
2,6292,-1,False,variant_myAliens_1,1
2,6354,-1,False,variant_myAliens_1,1
2,6860,-1,False,variant_myAliens_1,1
2,7042,0,False,variant_myAliens_1,1
2,7140,-1,False,variant_myAliens_1,1
2,7166,-1,False,variant_myAliens_1,1
2,7420,-1,False,variant_myAliens_1,1
2,7494,-1,False,variant_myAliens_1,1
2,7581,-1,False,variant_myAliens_1,1
2,7679,-1,False,variant_myAliens_1,1
2,7873,-1,False,variant_myAliens_1,1
2,8151,-1,False,variant_myAliens_1,1
2,8310,0,False,variant_myAliens_1,1
2,8336,-1,False,variant_myAliens_1,1
2,8410,-1,False,variant_myAliens_1,1
2,8628,0,False,variant_myAliens_1,1
2,8798,0,False,variant_myAliens_1,1
2,8884,-1,False,variant_myAliens_1,1
2,9235,-1,False,variant_myAliens_1,1
2,9261,-1,False,variant_myAliens_1,1
2,10212,0,False,variant_myAliens_1,1
2,11018,-1,False,variant_myAliens_1,1
2,11308,0,False,variant_myAliens_1,1
2,11335,-1,False,variant_myAliens_1,1
2,11421,-1,False,variant_myAliens_1,1
2,12179,0,False,variant_myAliens_1,1
2,12289,-1,False,variant_myAliens_1,1
2,12495,0,False,variant_myAliens_1,1
2,12533,-1,False,variant_myAliens_1,1
2,12823,-1,False,variant_myAliens_1,1
2,13101,0,False,variant_myAliens_1,1
2,13343,-1,False,variant_myAliens_1,1
2,13705,0,False,variant_myAliens_1,1
2,13719,-1,False,variant_myAliens_1,1
2,13962,-1,False,variant_myAliens_1,1
2,14121,-1,False,variant_myAliens_1,1
2,14243,-1,False,variant_myAliens_1,1
2,14281,-1,False,variant_myAliens_1,1
2,14512,0,False,variant_myAliens_1,1
2,14526,-1,False,variant_myAliens_1,1
2,14637,-1,False,variant_myAliens_1,1
2,14879,-1,False,variant_myAliens_1,1
2,14965,0,False,variant_myAliens_1,1
2,15328,-1,False,variant_myAliens_1,1
2,15571,0,False,variant_myAliens_1,1
2,15850,-1,False,variant_myAliens_1,1
2,15900,0,False,variant_myAliens_1,1
2,16478,1,False,variant_myAliens_1,1
2,16648,-1,False,variant_myAliens_1,1
2,17108,6,True,variant_myAliens_1,1
3,17122,-1,False,variant_myAliens_1,1
3,17196,-1,False,variant_myAliens_1,1
3,17271,-1,False,variant_myAliens_1,1
3,17549,-1,False,variant_myAliens_1,1
3,17600,-1,False,variant_myAliens_1,1
3,17710,-1,False,variant_myAliens_1,1
3,18132,-1,False,variant_myAliens_1,1
3,18326,0,False,variant_myAliens_1,1
3,18532,-1,False,variant_myAliens_1,1
3,18559,-1,False,variant_myAliens_1,1
3,19041,-1,False,variant_myAliens_1,1
3,19079,-1,False,variant_myAliens_1,1
3,19298,0,False,variant_myAliens_1,1
3,19348,-1,False,variant_myAliens_1,1
3,19590,-1,False,variant_myAliens_1,1
3,19604,-1,False,variant_myAliens_1,1
3,19666,-1,False,variant_myAliens_1,1
3,19968,2,False,variant_myAliens_1,1
3,20246,-1,False,variant_myAliens_1,1
3,20284,-1,False,variant_myAliens_1,1
3,20431,-1,False,variant_myAliens_1,1
3,20745,0,False,variant_myAliens_1,1
3,21468,0,False,variant_myAliens_1,1
3,21518,-1,False,variant_myAliens_1,1
3,21712,0,False,variant_myAliens_1,1
3,21726,-1,False,variant_myAliens_1,1
3,21801,-1,False,variant_myAliens_1,1
3,21827,-1,False,variant_myAliens_1,1
3,21877,-1,False,variant_myAliens_1,1
3,22192,-1,False,variant_myAliens_1,1
3,23046,2,False,variant_myAliens_1,1
3,23085,-1,False,variant_myAliens_1,1
3,23231,-1,False,variant_myAliens_1,1
3,23281,-1,False,variant_myAliens_1,1
3,23380,0,False,variant_myAliens_1,1
3,23430,-1,False,variant_myAliens_1,1
3,23600,1,False,variant_myAliens_1,1
3,23842,-1,False,variant_myAliens_1,1
3,24000,-1,False,variant_myAliens_1,1
3,24206,-1,False,variant_myAliens_1,1
3,24364,-1,False,variant_myAliens_1,1
3,24402,-1,False,variant_myAliens_1,1
3,24524,-1,False,variant_myAliens_1,1
3,24598,-1,False,variant_myAliens_1,1
3,24684,-1,False,variant_myAliens_1,1
3,24998,-1,False,variant_myAliens_1,1
3,25036,-1,False,variant_myAliens_1,1
3,25291,-1,False,variant_myAliens_1,1
3,25605,-1,False,variant_myAliens_1,1
3,25631,-1,False,variant_myAliens_1,1
3,25693,0,False,variant_myAliens_1,1
3,25863,-1,False,variant_myAliens_1,1
3,26225,-1,False,variant_myAliens_1,1
3,26383,-1,False,variant_myAliens_1,1
3,26433,-1,False,variant_myAliens_1,1
3,26531,-1,False,variant_myAliens_1,1
3,26797,0,False,variant_myAliens_1,1
3,26895,-1,False,variant_myAliens_1,1
3,26945,0,False,variant_myAliens_1,1
3,27007,-1,False,variant_myAliens_1,1
3,27093,-1,False,variant_myAliens_1,1
3,27803,-1,False,variant_myAliens_1,1
3,28045,-1,False,variant_myAliens_1,1
3,28131,-1,False,variant_myAliens_1,1
3,28446,-1,False,variant_myAliens_1,1
3,28508,-1,False,variant_myAliens_1,1
3,28690,-1,False,variant_myAliens_1,1
3,28981,-1,False,variant_myAliens_1,1
3,29319,0,False,variant_myAliens_1,1
3,29357,-1,False,variant_myAliens_1,1
3,29803,-1,False,variant_myAliens_1,1
3,29853,-1,False,variant_myAliens_1,1
3,29951,-1,False,variant_myAliens_1,1
3,30097,-1,False,variant_myAliens_1,1
3,30388,0,False,variant_myAliens_1,1
3,30522,-1,False,variant_myAliens_1,1
3,31028,-1,False,variant_myAliens_1,1
3,31174,-1,False,variant_myAliens_1,1
3,31296,-1,False,variant_myAliens_1,1
3,31454,-1,False,variant_myAliens_1,1
3,31492,-1,False,variant_myAliens_1,1
3,31723,0,False,variant_myAliens_1,1
3,32013,0,False,variant_myAliens_1,1
3,32063,-1,False,variant_myAliens_1,1
3,32185,-1,False,variant_myAliens_1,1
3,32223,-1,False,variant_myAliens_1,1
3,32237,-1,False,variant_myAliens_1,1
