level,steps,ep_reward,win,game_name,criteria
0,151,-1,False,variant_portals_1,1
0,182,-1,False,variant_portals_1,1
0,459,-1,False,variant_portals_1,1
0,497,-1,False,variant_portals_1,1
0,588,-1,False,variant_portals_1,1
0,819,-1,False,variant_portals_1,1
0,902,-1,False,variant_portals_1,1
0,1041,-1,False,variant_portals_1,1
0,1130,-1,False,variant_portals_1,1
0,1220,-1,False,variant_portals_1,1
0,1257,-1,False,variant_portals_1,1
0,2082,-1,False,variant_portals_1,1
0,2271,-1,False,variant_portals_1,1
0,2314,-1,False,variant_portals_1,1
0,2569,-1,False,variant_portals_1,1
0,2982,-1,False,variant_portals_1,1
0,3603,-1,False,variant_portals_1,1
0,3636,-1,False,variant_portals_1,1
0,4146,-1,False,variant_portals_1,1
0,4243,-1,False,variant_portals_1,1
0,4467,-1,False,variant_portals_1,1
0,4614,-1,False,variant_portals_1,1
0,4659,-1,False,variant_portals_1,1
0,4938,-1,False,variant_portals_1,1
0,5112,-1,False,variant_portals_1,1
0,5488,-1,False,variant_portals_1,1
0,5781,-1,False,variant_portals_1,1
0,5827,-1,False,variant_portals_1,1
0,6256,-1,False,variant_portals_1,1
0,6390,-1,False,variant_portals_1,1
0,6532,-1,False,variant_portals_1,1
0,6671,-1,False,variant_portals_1,1
0,7586,-1,False,variant_portals_1,1
0,8093,-1,False,variant_portals_1,1
0,8203,-1,False,variant_portals_1,1
0,8300,-1,False,variant_portals_1,1
0,8960,-1,False,variant_portals_1,1
0,9157,-1,False,variant_portals_1,1
0,9295,-1,False,variant_portals_1,1
0,9386,-1,False,variant_portals_1,1
0,9687,-1,False,variant_portals_1,1
0,9952,-1,False,variant_portals_1,1
0,9985,-1,False,variant_portals_1,1
0,11174,-1,False,variant_portals_1,1
0,11691,-1,False,variant_portals_1,1
0,12272,-1,False,variant_portals_1,1
0,12358,-1,False,variant_portals_1,1
0,12510,-1,False,variant_portals_1,1
0,12595,-1,False,variant_portals_1,1
0,12632,-1,False,variant_portals_1,1
0,12768,-1,False,variant_portals_1,1
0,12859,-1,False,variant_portals_1,1
0,12998,-1,False,variant_portals_1,1
0,14134,-1,False,variant_portals_1,1
0,14224,-1,False,variant_portals_1,1
0,14427,-1,False,variant_portals_1,1
0,14466,-1,False,variant_portals_1,1
0,14791,-1,False,variant_portals_1,1
0,14945,-1,False,variant_portals_1,1
0,15046,-1,False,variant_portals_1,1
0,15714,-1,False,variant_portals_1,1
0,16087,-1,False,variant_portals_1,1
0,16444,-1,False,variant_portals_1,1
0,16797,-1,False,variant_portals_1,1
0,16834,-1,False,variant_portals_1,1
0,16986,-1,False,variant_portals_1,1
0,17395,-1,False,variant_portals_1,1
0,17482,-1,False,variant_portals_1,1
0,17526,-1,False,variant_portals_1,1
0,17571,-1,False,variant_portals_1,1
0,17660,-1,False,variant_portals_1,1
0,17761,-1,False,variant_portals_1,1
0,18056,-1,False,variant_portals_1,1
0,18100,-1,False,variant_portals_1,1
0,18953,-1,False,variant_portals_1,1
0,19182,-1,False,variant_portals_1,1
0,19219,-1,False,variant_portals_1,1
0,19306,-1,False,variant_portals_1,1
0,19706,-1,False,variant_portals_1,1
0,19848,-1,False,variant_portals_1,1
0,19898,-1,False,variant_portals_1,1
0,20089,-1,False,variant_portals_1,1
0,20280,-1,False,variant_portals_1,1
0,20445,-1,False,variant_portals_1,1
0,20533,-1,False,variant_portals_1,1
0,21344,-1,False,variant_portals_1,1
0,21419,-1,False,variant_portals_1,1
0,21600,-1,False,variant_portals_1,1
0,21703,-1,False,variant_portals_1,1
0,21807,-1,False,variant_portals_1,1
0,21904,-1,False,variant_portals_1,1
0,22040,-1,False,variant_portals_1,1
