level,steps,ep_reward,win,game_name,criteria
0,67,-1,False,variant_expt_antagonist_2,1
0,85,1,True,variant_expt_antagonist_2,1
1,177,-1,False,variant_expt_antagonist_2,1
1,269,-1,False,variant_expt_antagonist_2,1
1,361,-1,False,variant_expt_antagonist_2,1
1,453,-1,False,variant_expt_antagonist_2,1
1,545,-1,False,variant_expt_antagonist_2,1
1,677,-1,False,variant_expt_antagonist_2,1
1,839,-1,False,variant_expt_antagonist_2,1
1,931,-1,False,variant_expt_antagonist_2,1
1,1023,-1,False,variant_expt_antagonist_2,1
1,1115,-1,False,variant_expt_antagonist_2,1
1,1207,-1,False,variant_expt_antagonist_2,1
1,1299,-1,False,variant_expt_antagonist_2,1
1,1391,-1,False,variant_expt_antagonist_2,1
1,1523,-1,False,variant_expt_antagonist_2,1
1,1635,-1,False,variant_expt_antagonist_2,1
1,1727,-1,False,variant_expt_antagonist_2,1
1,1889,-1,False,variant_expt_antagonist_2,1
1,1981,-1,False,variant_expt_antagonist_2,1
1,2113,-1,False,variant_expt_antagonist_2,1
1,2255,-1,False,variant_expt_antagonist_2,1
1,2347,-1,False,variant_expt_antagonist_2,1
1,2439,-1,False,variant_expt_antagonist_2,1
1,2531,-1,False,variant_expt_antagonist_2,1
1,2623,-1,False,variant_expt_antagonist_2,1
1,2765,-1,False,variant_expt_antagonist_2,1
1,2857,-1,False,variant_expt_antagonist_2,1
1,2974,-1,False,variant_expt_antagonist_2,1
1,3066,-1,False,variant_expt_antagonist_2,1
1,3158,-1,False,variant_expt_antagonist_2,1
1,3320,-1,False,variant_expt_antagonist_2,1
1,3412,-1,False,variant_expt_antagonist_2,1
1,3504,-1,False,variant_expt_antagonist_2,1
1,3636,-1,False,variant_expt_antagonist_2,1
1,3728,-1,False,variant_expt_antagonist_2,1
1,3900,-1,False,variant_expt_antagonist_2,1
1,3992,-1,False,variant_expt_antagonist_2,1
1,4174,-1,False,variant_expt_antagonist_2,1
1,4266,-1,False,variant_expt_antagonist_2,1
1,4398,-1,False,variant_expt_antagonist_2,1
1,4490,-1,False,variant_expt_antagonist_2,1
1,4582,-1,False,variant_expt_antagonist_2,1
1,4674,-1,False,variant_expt_antagonist_2,1
1,4766,-1,False,variant_expt_antagonist_2,1
1,4858,-1,False,variant_expt_antagonist_2,1
1,5020,-1,False,variant_expt_antagonist_2,1
1,5112,-1,False,variant_expt_antagonist_2,1
